271,Truhn,13,8,8,4,6,8,0,2023-08-31 09:02:35.671059
272,Truhn,98,8,8,5,7,8,0,2023-08-31 09:03:01.533745
273,Truhn,70,8,8,5,6,8,0,2023-08-31 09:03:34.002628
274,Truhn,1,8,7,6,7,8,0,2023-08-31 09:03:58.155718
275,Truhn,11,8,8,7,7,8,0,2023-08-31 09:04:15.340231
276,Truhn,21,8,8,6,7,7,0,2023-08-31 09:04:34.210363
277,Truhn,99,8,6,3,6,7,0,2023-08-31 09:04:51.651524
278,Truhn,35,8,7,5,5,7,0,2023-08-31 09:05:07.966654
279,Truhn,82,8,7,7,7,8,0,2023-08-31 09:05:33.091617
280,Truhn,43,8,6,5,5,7,0,2023-08-31 09:05:51.879331
281,Truhn,74,8,7,5,4,7,0,2023-08-31 09:06:14.892113
282,Truhn,61,8,6,5,5,7,0,2023-08-31 09:06:30.525700
283,Truhn,12,8,7,7,7,7,0,2023-08-31 09:06:58.666101
284,Truhn,2,8,6,4,5,7,0,2023-08-31 09:07:15.709009
285,Truhn,31,8,7,6,5,8,0,2023-08-31 09:07:42.266695
286,Truhn,88,8,7,6,7,8,0,2023-08-31 09:07:57.502611
287,Truhn,68,8,7,7,6,7,0,2023-08-31 09:08:14.501202
288,Truhn,94,8,7,6,6,8,0,2023-08-31 09:08:34.212741
289,Truhn,51,8,7,6,6,7,0,2023-08-31 09:08:55.154552
290,Truhn,25,8,5,6,5,7,0,2023-08-31 09:09:14.575166
291,Truhn,45,8,7,7,6,7,0,2023-08-31 09:09:33.416656
292,Truhn,52,8,7,7,7,7,0,2023-08-31 09:11:59.273443
293,Truhn,40,8,8,7,8,8,0,2023-08-31 09:12:13.039148
294,Truhn,84,8,8,7,7,8,0,2023-08-31 09:12:26.931392
295,Truhn,20,8,7,3,3,8,0,2023-08-31 09:13:43.729866
296,Truhn,62,8,7,6,5,7,0,2023-08-31 09:14:04.191809
297,Truhn,47,8,7,5,5,8,0,2023-08-31 09:14:21.667275
298,Truhn,28,8,7,6,5,7,0,2023-08-31 09:14:47.002737
299,Truhn,83,8,7,4,3,8,0,2023-08-31 09:15:07.371666
300,Truhn,96,8,8,6,6,8,0,2023-08-31 09:15:20.786139
301,Truhn,10,8,7,4,4,8,0,2023-08-31 09:15:44.587121
302,Schneider,14,10,10,10,10,10,0,2023-08-14 10:14:52.479865
303,Schneider,50,10,10,10,10,10,0,2023-08-14 10:14:52.895499
304,Isabella,52,9,9,3,3,6,0,2023-08-24 12:13:39.438722
305,Isabella,49,10,10,3,8,10,0,2023-08-24 12:19:21.693262
306,Isabella,7,10,8,3,6,8,0,2023-08-24 13:12:33.060750
307,Isabella,27,10,10,7,7,6,0,2023-08-24 13:17:11.953215
308,Isabella,67,8,8,3,8,9,0,2023-08-24 13:26:21.771270
309,Isabella,14,8,8,3,8,9,0,2023-08-24 13:26:53.619869
310,Isabella,87,10,10,3,10,10,0,2023-08-24 13:29:41.752317
311,Isabella,73,7,7,2,4,6,0,2023-08-24 13:34:44.985084
312,Isabella,57,10,8,3,5,7,0,2023-08-24 13:37:47.923105
313,Isabella,93,10,7,2,3,8,0,2023-08-24 13:44:40.512072
314,Isabella,33,10,9,2,7,9,0,2023-08-24 13:47:51.215842
315,Isabella,86,5,3,1,1,3,0,2023-08-24 14:03:05.272125
316,Isabella,8,10,9,3,10,6,0,2023-08-24 14:08:07.284579
317,Isabella,95,10,9,3,10,6,0,2023-08-24 14:08:42.176291
318,Isabella,58,7,6,3,5,6,0,2023-08-24 14:13:59.642539
319,Isabella,19,10,8,4,6,6,0,2023-08-24 14:21:52.491294
320,Isabella,22,10,8,4,6,6,0,2023-08-24 14:25:37.286797
321,Isabella,80,6,4,2,2,5,0,2023-08-24 15:16:03.508986
322,Isabella,79,6,3,2,2,3,0,2023-08-24 15:19:42.828765
323,Isabella,36,10,8,4,8,6,0,2023-08-24 15:23:56.037415
324,Isabella,46,10,10,5,6,6,0,2023-08-24 15:27:00.132286
325,Isabella,38,10,10,3,8,5,0,2023-08-24 15:32:35.525072
326,Isabella,54,8,10,3,8,6,0,2023-08-24 15:44:51.061662
327,Isabella,78,7,2,2,2,6,0,2023-08-24 15:51:41.746447
328,Isabella,75,10,3,2,2,10,0,2023-08-24 15:56:04.470995
329,Isabella,63,7,3,1,1,7,0,2023-08-24 16:32:44.167898
330,Isabella,30,10,10,4,8,6,0,2023-08-24 16:35:32.385209
331,Isabella,48,10,10,3,7,6,0,2023-08-24 16:37:17.068871
332,Isabella,6,8,8,4,8,6,0,2023-08-24 16:46:48.784724
333,Isabella,18,10,10,3,9,6,0,2023-08-24 16:48:33.803532
334,Isabella,97,8,10,5,8,6,0,2023-08-24 16:54:37.336820
335,Isabella,3,8,8,4,8,5,0,2023-08-24 17:00:12.431380
336,Isabella,72,9,5,2,2,8,0,2023-08-24 17:03:10.896166
337,Isabella,76,9,6,4,4,6,0,2023-08-24 17:10:15.536541
338,Isabella,16,10,9,4,6,2,0,2023-08-25 08:39:01.802193
339,Isabella,100,10,9,5,6,4,0,2023-08-25 08:52:53.778605
340,Isabella,24,10,10,5,9,9,0,2023-08-25 08:54:39.233183
341,Isabella,37,10,10,3,7,5,0,2023-08-25 08:55:57.914305
342,Isabella,59,9,5,4,2,10,0,2023-08-25 08:57:25.962072
343,Isabella,41,9,7,6,8,7,0,2023-08-25 08:59:05.202048
344,Isabella,90,10,10,6,9,4,0,2023-08-25 09:13:40.721553
345,Isabella,71,7,6,4,4,7,0,2023-08-25 09:18:19.362380
346,Isabella,15,9,9,5,8,6,0,2023-08-25 09:19:50.747396
347,Isabella,69,9,7,4,7,5,0,2023-08-25 09:23:37.066510
348,Isabella,26,10,9,4,9,6,0,2023-08-25 09:25:08.050575
349,Isabella,5,10,10,5,10,6,0,2023-08-25 09:26:53.203356
350,Isabella,32,10,10,5,10,6,0,2023-08-25 09:27:46.602182
351,Isabella,44,10,10,6,10,6,0,2023-08-25 09:29:17.011593
352,Isabella,89,10,10,5,9,5,0,2023-08-25 09:31:00.466822
353,Isabella,55,10,10,4,9,5,0,2023-08-25 09:35:54.302443
354,Isabella,65,10,10,4,8,9,0,2023-08-25 09:37:08.823656
355,Isabella,77,10,8,4,8,7,0,2023-08-25 09:40:02.362949
356,Isabella,56,9,7,3,8,4,0,2023-08-25 09:42:09.562897
357,Isabella,4,10,8,5,7,7,0,2023-08-25 09:44:56.242772
358,Isabella,29,10,10,4,8,4,0,2023-08-25 17:45:43.030413
359,Isabella,85,10,8,3,8,2,0,2023-08-25 17:48:49.797308
360,Isabella,50,10,8,3,8,2,0,2023-08-25 17:51:56.371267
361,Isabella,92,10,9,5,8,4,0,2023-08-25 17:53:53.159194
362,Isabella,81,10,10,3,6,6,0,2023-08-25 17:55:30.244641
363,Isabella,17,10,6,5,8,2,0,2023-08-25 17:56:53.109388
364,Isabella,34,10,9,5,9,7,0,2023-08-25 18:05:50.823539
365,Isabella,60,9,7,6,5,6,0,2023-08-25 18:08:49.069984
366,Isabella,39,9,7,4,7,7,0,2023-08-25 19:15:46.643584
367,Isabella,64,8,5,2,3,3,0,2023-08-25 19:18:02.771863
368,Isabella,9,10,10,6,7,7,0,2023-08-25 19:19:31.301484
369,Isabella,23,10,9,4,8,6,0,2023-08-25 19:21:42.821137
370,Isabella,53,10,8,3,3,4,0,2023-08-25 19:23:32.644348
371,Isabella,13,10,9,4,10,6,0,2023-08-25 19:24:54.140678
